State,District,District_Id,Year,Season,Crop,Crop_Id,Area,Production
Tamil Nadu,COIMBATORE,1,2003,Kharif     ,Small millets,22,19,12
Tamil Nadu,COIMBATORE,1,2003,Kharif     ,Sunflower,17,13,17
Tamil Nadu,COIMBATORE,1,2003,Kharif     ,Urad,21,1715,701
Tamil Nadu,COIMBATORE,1,2003,Rabi       ,Gram,28,4627,3427
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Arecanut,40,1577,1847
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Ash Gourd,41,167,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Banana,3,4983,145880
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Beans & Mutter(Vegetable),42,2,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Beet Root,43,290,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Bhindi,44,337,2885
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Bitter Gourd,45,233,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Black pepper,26,127,25
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Bottle Gourd,46,6,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Brinjal,47,553,6182
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Cabbage,70,5,318
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Cardamom,27,813,63
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Cashewnut,4,249,86
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Cauliflower,48,55,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Citrus Fruit,49,59,62
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Coconut ,6,99381,690200
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Coriander,7,1747,911
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Cucumber,50,47,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Drum Stick,51,60,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Dry chillies,9,1410,724
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Grapes,53,365,1638
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Jack Fruit,54,14,135
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Lab-Lab,55,244,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Mango,56,3793,10951
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Onion,14,1330,18824
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Orange,57,12,24
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Other Citrus Fruit,58,213,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Other Fresh Fruits,59,382,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Other Vegetables,60,322,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Papaya,61,218,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Pome Fruit,62,156,1096
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Pome Granet,63,38,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Pump Kin,71,387,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Redish,64,18,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Ribed Guard,65,80,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Snak Guard,66,108,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Sugarcane,16,6299,548422
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Sweet potato,18,1,14
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Tapioca,19,459,14224
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Tomato,67,4386,52229
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Turmeric,20,1786,7945
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Water Melon,68,21,0
Tamil Nadu,COIMBATORE,1,2003,Whole Year ,Yam,69,5,0
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Arhar/Tur,1,296,198
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Bajra,2,460,865
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Castor seed,5,236,87
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Cotton(lint),8,11547,14808
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Dry ginger,72,1,19
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Groundnut,10,19147,24227
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Horse-gram,24,5056,2466
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Jowar,11,94888,32292
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Maize,12,24692,27779
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Moong(Green Gram),13,5435,2074
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Other Kharif pulses,37,17642,3779
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Ragi,15,167,261
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Rice,0,7239,24454
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Sesamum,23,1125,392
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Small millets,22,13,18
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Sunflower,17,453,482
Tamil Nadu,COIMBATORE,1,2004,Kharif     ,Urad,21,2186,802
Tamil Nadu,COIMBATORE,1,2004,Rabi       ,Gram,28,4146,3071
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Arecanut,40,1574,1844
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Banana,3,6102,285671
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Cardamom,27,813,63
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Cashewnut,4,292,106
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Coconut ,6,100160,924200
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Coriander,7,1827,1329
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Dry chillies,9,1058,469
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Onion,14,1878,21165
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Sugarcane,16,5883,679798
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Sweet potato,18,2,30
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Tapioca,19,579,23894
Tamil Nadu,COIMBATORE,1,2004,Whole Year ,Turmeric,20,1822,9686
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Arhar/Tur,1,365,197
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Bajra,2,412,745
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Castor seed,5,486,178
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Cotton(lint),8,6436,5710
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Groundnut,10,22515,30471
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Horse-gram,24,4261,1837
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Jowar,11,77490,28383
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Maize,12,21662,24370
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Moong(Green Gram),13,4456,1579
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Other Kharif pulses,37,12666,3077
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Ragi,15,69,116
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Rice,0,7406,20665
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Sesamum,23,1478,715
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Small millets,22,41,28
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Sunflower,17,282,350
Tamil Nadu,COIMBATORE,1,2005,Kharif     ,Urad,21,1863,1302
Tamil Nadu,COIMBATORE,1,2005,Rabi       ,Gram,28,4500,3335
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Arecanut,40,1556,4469
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Banana,3,8056,395585
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Black pepper,26,128,25
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Cardamom,27,869,68
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Cashewnut,4,303,115
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Coconut ,6,101541,10709
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Coriander,7,2086,649
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Dry chillies,9,1331,756
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Onion,14,2366,27499
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Sugarcane,16,8894,1237716
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Tapioca,19,848,32403
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Tobacco,25,327,489
Tamil Nadu,COIMBATORE,1,2005,Whole Year ,Turmeric,20,2339,17867
Tamil Nadu,COIMBATORE,1,2006,Kharif     ,Rice,0,6221,24009
Tamil Nadu,COIMBATORE,1,2006,Kharif     ,Small millets,22,6,6
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Arecanut,40,1602,3828
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Arhar/Tur,1,544,398
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Bajra,2,458,856
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Banana,3,9948,396393
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Black pepper,26,129,25
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Cardamom,27,869,68
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Cashewnut,4,294,134
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Castor seed,5,280,103
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Coconut ,6,104197,14829
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Coriander,7,1006,453
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Cotton(lint),8,3698,6518
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Dry chillies,9,1651,3304
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Garlic,52,1,4
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Gram,28,4191,3106
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Groundnut,10,15645,26424
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Horse-gram,24,4688,1587
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Jowar,11,79210,61651
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Maize,12,21528,115949
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Moong(Green Gram),13,4395,1760
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Onion,14,3223,37638
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Ragi,15,115,311
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Sesamum,23,1183,540
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Sugarcane,16,9456,1305713
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Sunflower,17,255,466
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Sweet potato,18,1,17
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Tapioca,19,1173,47343
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Tobacco,25,348,520
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Turmeric,20,2789,21076
Tamil Nadu,COIMBATORE,1,2006,Whole Year ,Urad,21,2304,1609
Tamil Nadu,COIMBATORE,1,2007,Kharif     ,Rice,0,6479,24456
Tamil Nadu,COIMBATORE,1,2007,Kharif     ,Small millets,22,6,8
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Arecanut,40,1678,3192
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Arhar/Tur,1,394,276
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Bajra,2,569,943
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Banana,3,12126,442181
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Black pepper,26,129,25
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Cardamom,27,808,63
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Cashewnut,4,280,160
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Castor seed,5,198,73
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Coconut ,6,107106,15978
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Coriander,7,1022,567
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Cotton(lint),8,1997,2609
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Dry chillies,9,1782,3024
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Gram,28,5245,3887
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Groundnut,10,14944,28061
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Horse-gram,24,3333,1176
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Jowar,11,74291,33475
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Maize,12,21203,111874
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Moong(Green Gram),13,3339,1953
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Onion,14,3372,39537
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Ragi,15,82,165
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Sesamum,23,982,263
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Small millets,22,10,8
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Sugarcane,16,7174,805913
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Sunflower,17,438,696
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Tapioca,19,1123,47394
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Tobacco,25,531,794
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Turmeric,20,1907,12181
Tamil Nadu,COIMBATORE,1,2007,Whole Year ,Urad,21,2059,536
Tamil Nadu,COIMBATORE,1,2008,Kharif     ,Rice,0,2573,25437
Tamil Nadu,COIMBATORE,1,2008,Kharif     ,Small millets,22,8,6
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Arecanut,40,1608,3305
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Arhar/Tur,1,271,67
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Bajra,2,111,1548
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Banana,3,9805,487742
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Black pepper,26,127,25
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Cardamom,27,808,63
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Cashewnut,4,120,141
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Castor seed,5,92,81
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Coconut ,6,76902,12406000
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Coriander,7,194,250
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Cotton(lint),8,1184,2220
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Dry chillies,9,986,712
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Dry ginger,72,2,40
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Gram,28,1620,3681
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Groundnut,10,8255,27278
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Horse-gram,24,1939,1038
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Jowar,11,34484,18434
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Maize,12,5692,146154
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Moong(Green Gram),13,1565,1123
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Onion,14,779,29198
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Ragi,15,43,86
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Sesamum,23,873,369
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Small millets,22,8,6
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Sugarcane,16,2581,812334
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Sunflower,17,29,426
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Sweet potato,18,2,27
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Tapioca,19,797,43875
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Tobacco,25,132,676
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Turmeric,20,1221,12451
Tamil Nadu,COIMBATORE,1,2008,Whole Year ,Urad,21,1094,849
Tamil Nadu,COIMBATORE,1,2009,Kharif     ,Rice,0,2817,9884
Tamil Nadu,COIMBATORE,1,2009,Kharif     ,Small millets,22,5,5
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Arecanut,40,1651,3324
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Arhar/Tur,1,272,208
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Bajra,2,123,185
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Banana,3,9617,392089
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Black pepper,26,129,27
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Cardamom,27,808,63
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Cashewnut,4,111,56
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Castor seed,5,80,29
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Coconut ,6,79532,1150800
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Coriander,7,357,129
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Cotton(lint),8,948,3010
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Dry chillies,9,800,427
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Dry ginger,72,2,32
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Gram,28,1989,1440
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Groundnut,10,7201,12651
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Horse-gram,24,2009,687
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Jowar,11,33081,14835
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Maize,12,5130,28486
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Moong(Green Gram),13,1822,1248
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Onion,14,858,12535
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Ragi,15,80,217
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Sesamum,23,695,206
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Sugarcane,16,1813,167702
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Sunflower,17,7,9
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Sweet potato,18,1,15
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Tapioca,19,600,21061
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Tobacco,25,235,351
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Turmeric,20,1285,7507
Tamil Nadu,COIMBATORE,1,2009,Whole Year ,Urad,21,1017,387
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Arhar/Tur,1,316,214
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Castor seed,5,32,59
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Cotton(lint),8,878,2269
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Groundnut,10,6440,13090
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Horse-gram,24,1649,509
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Maize,12,3847,22512
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Moong(Green Gram),13,1485,683
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Ragi,15,57,137
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Rice,0,2666,10419
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Sunflower,17,3,4
Tamil Nadu,COIMBATORE,1,2010,Kharif     ,Urad,21,994,677
Tamil Nadu,COIMBATORE,1,2010,Rabi       ,Gram,28,1619,1162
Tamil Nadu,COIMBATORE,1,2010,Whole Year ,Sugarcane,16,1505,175225
Tamil Nadu,COIMBATORE,1,2011,Kharif     ,Bajra,2,91,201
Tamil Nadu,COIMBATORE,1,2011,Kharif     ,Cotton(lint),8,1316,5227
Tamil Nadu,COIMBATORE,1,2011,Kharif     ,Groundnut,10,5420,13612
Tamil Nadu,COIMBATORE,1,2011,Kharif     ,Jowar,11,18112,13059
Tamil Nadu,COIMBATORE,1,2011,Kharif     ,Maize,12,2119,16962
Tamil Nadu,COIMBATORE,1,2011,Kharif     ,Ragi,15,19,50
Tamil Nadu,COIMBATORE,1,2011,Kharif     ,Rice,0,2629,10486
Tamil Nadu,COIMBATORE,1,2011,Rabi       ,Bajra,2,3,9
Tamil Nadu,COIMBATORE,1,2011,Rabi       ,Cotton(lint),8,118,325
Tamil Nadu,COIMBATORE,1,2011,Rabi       ,Groundnut,10,1657,4278
Tamil Nadu,COIMBATORE,1,2011,Rabi       ,Jowar,11,5002,5655
Tamil Nadu,COIMBATORE,1,2011,Rabi       ,Maize,12,2325,16166
Tamil Nadu,COIMBATORE,1,2011,Rabi       ,Rapeseed &Mustard,38,3,1
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Arecanut,40,1732,3280
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Arhar/Tur,1,309,269
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Banana,3,8634,339894
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Black pepper,26,129,27
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Cardamom,27,808,63
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Cashewnut,4,105,28
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Castor seed,5,32,11
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Coconut ,6,82704,1250800000
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Coriander,7,173,81
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Dry chillies,9,628,274
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Dry ginger,72,1,11
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Gram,28,1562,1004
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Horse-gram,24,1661,781
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Moong(Green Gram),13,1922,1165
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Onion,14,891,10636
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Small millets,22,2,2
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Sugarcane,16,1484,192425
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Sunflower,17,48,88
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Tapioca,19,652,24556
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Tobacco,25,86,232
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Turmeric,20,2454,27931
Tamil Nadu,COIMBATORE,1,2011,Whole Year ,Urad,21,1391,990
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Arhar/Tur,1,212,88
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Castor seed,5,64,11.39
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Cotton(lint),8,558,979
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Groundnut,10,5434,8549
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Horse-gram,24,1616,638
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Maize,12,4601,16919
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Moong(Green Gram),13,1398,300
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Ragi,15,25,47
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Rice,0,2156,7890
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Sunflower,17,4,5
Tamil Nadu,COIMBATORE,1,2012,Kharif     ,Urad,21,987,526
Tamil Nadu,COIMBATORE,1,2012,Rabi       ,Gram,28,1295,929
Tamil Nadu,COIMBATORE,1,2012,Whole Year ,Sugarcane,16,1404,147841
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Bajra,2,56,128
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Castor seed,5,66,23
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Cotton(lint),8,336,768
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Groundnut,10,4341,10788
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Horse-gram,24,969,930
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Jowar,11,18516,16636
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Maize,12,3082,20147
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Moong(Green Gram),13,677,486
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Onion,14,708,12036
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Ragi,15,8,22
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Rice,0,2158,10139
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Sunflower,17,1,2
Tamil Nadu,COIMBATORE,1,2013,Kharif     ,Urad,21,646,543
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Bajra,2,18,36
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Cotton(lint),8,12,29
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Groundnut,10,714,1601
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Horse-gram,24,880,840
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Jowar,11,6485,6469
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Maize,12,2361,15650
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Moong(Green Gram),13,297,240
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Onion,14,78,661
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Ragi,15,2,8
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Rapeseed &Mustard,38,3,1
Tamil Nadu,COIMBATORE,1,2013,Rabi       ,Urad,21,153,131
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Arecanut,40,1817,3686
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Arhar/Tur,1,544,526
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Banana,3,7412,324506
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Black pepper,26,128,26
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Cardamom,27,808,63
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Cashewnut,4,103,29
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Coconut ,6,84531,1212000000
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Coriander,7,138,48
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Dry chillies,9,481,131
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Gram,28,1162,811
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Sugarcane,16,1170,121181
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Sweet potato,18,2,42
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Tapioca,19,340,10174
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Tobacco,25,100,159
Tamil Nadu,COIMBATORE,1,2013,Whole Year ,Turmeric,20,1203,6472
Tamil Nadu,CUDDALORE,2,1997,Kharif     ,Banana,3,3201,79293
